Kỳ,Thứ,Ngày,Giờ,Bộ Số,ĐB,Hiển thị,Loại,Link cập nhật,Ngày cập nhật
193,Thứ 6,07/08/2020,,,,Đặc biệt: 434 762 || Giải nhất: 114 115 357 207 522 || Giải nhì: 116 768 521 301 401 209 453 || Giải ba: 262 774 613 156 588 411 792 282 789,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-07-08-2020.html,07/08/2020
192,Thứ 4,05/08/2020,,,,Đặc biệt: 419 002 || Giải nhất: 010 680 596 776 || Giải nhì: 102 209 348 036 646 913 958 || Giải ba: 207 399 362 190 260 766 811 351 379,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-05-08-2020.html,05/08/2020
191,Thứ 2,03/08/2020,,,,Đặc biệt: 467 523 || Giải nhất: 245 437 348 706 817 || Giải nhì: 158 243 071 797 721 776 751 || Giải ba: 257 462 911 585 173 359 023 524 084,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-03-08-2020.html,03/08/2020
190,Thứ 6,31/07/2020,,,,Đặc biệt: 648 862 || Giải nhất: 490 472 920 974 || Giải nhì: 526 289 641 017 517 141 || Giải ba: 257 292 516 256 434 320 180 666 106,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-31-07-2020.html,31/07/2020
189,Thứ 4,29/07/2020,,,,Đặc biệt: 611 395 || Giải nhất: 214 122 743 071 || Giải nhì: 100 750 071 098 764 079 572 || Giải ba: 176 959 134 157 145 611 670 793 963,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-07-2020.html,29/07/2020
188,Thứ 2,27/07/2020,,,,Đặc biệt: 299 933 || Giải nhất: 657 868 833 595 || Giải nhì: 173 794 783 292 283 994 169 || Giải ba: 163 333 905 913 821 317 789 663 216,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-07-2020.html,27/07/2020
187,Thứ 6,24/07/2020,,,,Đặc biệt: 477 370 || Giải nhất: 998 319 413 064 || Giải nhì: 175 782 197 879 920 568 368 || Giải ba: 175 710 434 030 001 091 012 179 855,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-24-07-2020.html,24/07/2020
186,Thứ 4,22/07/2020,,,,Đặc biệt: 270 052 || Giải nhất: 266 941 477 963 || Giải nhì: 157 560 386 974 213 346 775 || Giải ba: 267 222 705 268 908 286 612 210 223,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-22-07-2020.html,22/07/2020
185,Thứ 2,20/07/2020,,,,Đặc biệt: 376 452 || Giải nhất: 117 384 026 723 456 || Giải nhì: 150 908 881 823 685 908 650 || Giải ba: 238 972 183 589 835 367 822 022 375,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-07-2020.html,20/07/2020
184,Thứ 6,17/07/2020,,,,Đặc biệt: 994 207 || Giải nhất: 371 543 918 013 || Giải nhì: 612 560 986 405 606 350 || Giải ba: 194 141 581 303 832 301 773 350 132,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-17-07-2020.html,17/07/2020
183,Thứ 4,15/07/2020,,,,Đặc biệt: 792 922 || Giải nhất: 971 335 608 278 || Giải nhì: 119 720 577 769 328 046 303 || Giải ba: 147 392 461 973 875 477 427 072 656,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-07-2020.html,15/07/2020
182,Thứ 2,13/07/2020,,,,Đặc biệt: 750 309 || Giải nhất: 322 006 274 230 || Giải nhì: 144 744 824 715 676 690 863 || Giải ba: 226 368 473 947 523 616 689 003 325,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-07-2020.html,13/07/2020
181,Thứ 6,10/07/2020,,,,Đặc biệt: 329 809 || Giải nhất: 217 974 717 427 || Giải nhì: 122 064 714 647 974 614 033 || Giải ba: 180 147 895 378 584 494 215 079 528,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-10-07-2020.html,10/07/2020
180,Thứ 4,08/07/2020,,,,Đặc biệt: 760 446 || Giải nhất: 194 255 391 500 || Giải nhì: 129 176 612 274 102 833 472 || Giải ba: 291 209 150 841 312 426 537 792 685,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-07-2020.html,08/07/2020
179,Thứ 2,06/07/2020,,,,Đặc biệt: 751 930 || Giải nhất: 113 110 483 970 || Giải nhì: 109 184 066 634 736 740 780 || Giải ba: 171 090 977 978 105 560 184 473 124,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-07-2020.html,06/07/2020
178,Thứ 6,03/07/2020,,,,Đặc biệt: 998 144 || Giải nhất: 457 984 859 226 || Giải nhì: 135 960 458 486 022 654 138 || Giải ba: 246 807 206 854 164 478 681 573 358,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-03-07-2020.html,03/07/2020
177,Thứ 4,01/07/2020,,,,Đặc biệt: 143 867 468 || Giải nhất: 058 839 975 104 || Giải nhì: 185 084 432 359 396 777 646 || Giải ba: 179 227 839 293 582 080 553 281 429,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-07-2020.html,01/07/2020
176,Thứ 2,29/06/2020,,,,Đặc biệt: 524 190 || Giải nhất: 102 418 239 670 332 || Giải nhì: 145 332 499 907 852 637 934 || Giải ba: 182 744 809 416 450 630 117 682 519,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-06-2020.html,29/06/2020
175,Thứ 6,26/06/2020,,,,Đặc biệt: 394 684 || Giải nhất: 041 331 707 084 || Giải nhì: 190 112 589 742 323 689 028 || Giải ba: 331 035 745 487 460 201 439 833 916,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-26-06-2020.html,26/06/2020
174,Thứ 4,24/06/2020,,,,Đặc biệt: 956 510 || Giải nhất: 153 589 375 377 379 || Giải nhì: 204 556 742 431 765 304 925 || Giải ba: 149 026 835 637 004 088 794 499 848,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-24-06-2020.html,24/06/2020
173,Thứ 2,22/06/2020,,,,Đặc biệt: 289 875 || Giải nhất: 036 207 551 898 || Giải nhì: 163 286 849 871 670 235 827 || Giải ba: 432 456 019 782 245 540 764 429 157,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-22-06-2020.html,22/06/2020
172,Thứ 6,19/06/2020,,,,Đặc biệt: 852 212 || Giải nhất: 324 610 085 246 || Giải nhì: 220 784 252 022 391 889 889 || Giải ba: 149 445 370 129 596 857 673 704 943,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-19-06-2020.html,19/06/2020
171,Thứ 4,17/06/2020,,,,Đặc biệt: 141 258 || Giải nhất: 448 545 842 839 || Giải nhì: 920 530 743 249 099 983 || Giải ba: 194 576 156 374 435 048 902 547 186,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-17-06-2020.html,17/06/2020
170,Thứ 2,15/06/2020,,,,Đặc biệt: 281 308 || Giải nhất: 989 154 171 582 || Giải nhì: 121 299 444 711 274 154 523 || Giải ba: 239 589 027 868 575 604 752 664 633,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-06-2020.html,15/06/2020
169,Thứ 6,12/06/2020,,,,Đặc biệt: 928 235 || Giải nhất: 455 051 348 934 || Giải nhì: 896 895 100 586 565 587 || Giải ba: 223 708 706 348 493 511 419 026 198,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-12-06-2020.html,12/06/2020
168,Thứ 4,10/06/2020,,,,Đặc biệt: 614 631 || Giải nhất: 634 094 684 477 || Giải nhì: 102 376 321 906 437 900 104 || Giải ba: 151 604 133 820 340 644 034 666 599,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-10-06-2020.html,10/06/2020
167,Thứ 2,08/06/2020,,,,Đặc biệt: 056 256 || Giải nhất: 676 080 529 083 || Giải nhì: 112 920 671 169 401 504 731 || Giải ba: 146 356 683 426 845 048 838 205 203,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-06-2020.html,08/06/2020
166,Thứ 6,05/06/2020,,,,Đặc biệt: 736 228 || Giải nhất: 122 595 535 378 865 || Giải nhì: 135 338 949 857 097 686 697 || Giải ba: 175 089 284 073 225 917 450 692 722,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-05-06-2020.html,05/06/2020
165,Thứ 4,03/06/2020,,,,Đặc biệt: 251 537 || Giải nhất: 446 400 246 109 || Giải nhì: 057 043 946 243 751 216 || Giải ba: 175 833 276 364 158 228 533 203 142,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-03-06-2020.html,03/06/2020
164,Thứ 2,01/06/2020,,,,Đặc biệt: 604 192 || Giải nhất: 118 099 601 081 || Giải nhì: 149 695 095 153 631 973 077 || Giải ba: 171 380 035 547 656 815 390 205 819,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-06-2020.html,01/06/2020
163,Thứ 6,29/05/2020,,,,Đặc biệt: 678 731 || Giải nhất: 812 963 745 919 || Giải nhì: 141 891 202 054 462 814 855 || Giải ba: 172 837 018 255 425 243 094 118 053,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-05-2020.html,29/05/2020
162,Thứ 4,27/05/2020,,,,Đặc biệt: 579 785 || Giải nhất: 125 583 668 522 518 || Giải nhì: 118 469 213 876 220 804 328 || Giải ba: 178 926 234 247 078 405 391 698 475,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-05-2020.html,27/05/2020
161,Thứ 2,25/05/2020,,,,Đặc biệt: 973 378 || Giải nhất: 107 622 536 358 271 || Giải nhì: 194 213 742 276 527 981 090 || Giải ba: 213 328 882 075 116 712 225 267 984,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-05-2020.html,25/05/2020
160,Thứ 6,22/05/2020,,,,Đặc biệt: 291 376 || Giải nhất: 614 458 760 587 || Giải nhì: 152 792 866 068 155 138 455 || Giải ba: 152 262 748 006 572 412 881 794 732,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-22-05-2020.html,22/05/2020
159,Thứ 4,20/05/2020,,,,Đặc biệt: 124 457 || Giải nhất: 694 221 663 591 || Giải nhì: 193 506 469 150 295 793 049 || Giải ba: 140 584 574 296 613 003 634 159 565,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-05-2020.html,20/05/2020
158,Thứ 2,18/05/2020,,,,Đặc biệt: 123 044 || Giải nhất: 612 548 497 963 || Giải nhì: 114 032 255 010 985 977 298 || Giải ba: 169 612 079 490 609 786 477 799 428,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-05-2020.html,18/05/2020
157,Thứ 6,15/05/2020,,,,Đặc biệt: 826 771 || Giải nhất: 838 976 489 696 || Giải nhì: 580 786 180 902 764 876 || Giải ba: 166 826 133 416 762 504 665 406 635,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-05-2020.html,15/05/2020
156,Thứ 4,13/05/2020,,,,Đặc biệt: 109 353 204 || Giải nhất: 191 607 127 268 || Giải nhì: 143 313 090 856 118 969 477 || Giải ba: 150 550 009 060 884 205 245 835 073,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-05-2020.html,13/05/2020
155,Thứ 2,11/05/2020,,,,Đặc biệt: 109 032 346 || Giải nhất: 722 616 214 420 || Giải nhì: 143 323 330 087 978 878 459 || Giải ba: 150 441 388 685 105 445 419 920 361,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-05-2020.html,11/05/2020
154,Thứ 6,08/05/2020,,,,Đặc biệt: 273 377 || Giải nhất: 566 846 543 972 || Giải nhì: 110 341 315 564 474 188 596 || Giải ba: 835 927 400 955 728 438 027 026,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-05-2020.html,08/05/2020
153,Thứ 4,06/05/2020,,,,Đặc biệt: 519 093 || Giải nhất: 322 414 051 343 || Giải nhì: 895 220 338 834 603 706 || Giải ba: 121 710 072 653 976 974 170 489 545,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-05-2020.html,06/05/2020
152,Thứ 2,04/05/2020,,,,Đặc biệt: 640 138 || Giải nhất: 791 171 701 060 || Giải nhì: 110 276 623 030 825 756 825 || Giải ba: 187 217 240 725 073 638 284 697 331,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-05-2020.html,04/05/2020
151,Thứ 6,01/05/2020,,,,Đặc biệt: 176 928 || Giải nhất: 843 370 625 703 || Giải nhì: 141 569 324 121 930 854 867 || Giải ba: 123 153 816 421 700 070 939 331 085,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-05-2020.html,01/05/2020
150,Thứ 4,29/04/2020,,,,Đặc biệt: 484 835 || Giải nhất: 740 004 089 187 || Giải nhì: 908 256 835 430 494 905 || Giải ba: 124 087 590 643 552 932 980 528 650,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-04-2020.html,29/04/2020
149,Thứ 2,27/04/2020,,,,Đặc biệt: 069 122 || Giải nhất: 002 142 545 724 || Giải nhì: 107 769 221 459 291 773 073 || Giải ba: 890 434 849 203 738 038 094 401,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-04-2020.html,27/04/2020
148,Thứ 6,24/04/2020,,,,Đặc biệt: 222 256 || Giải nhất: 755 331 822 727 || Giải nhì: 284 474 278 563 129 895 || Giải ba: 153 121 999 867 949 867 963 716 617,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-24-04-2020.html,24/04/2020
147,Thứ 2,30/03/2020,,,,Đặc biệt: 146 350 || Giải nhất: 869 527 161 756 || Giải nhì: 143 390 275 574 346 724 707 || Giải ba: 205 021 456 935 207 185 591 933 103,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-30-03-2020.html,30/03/2020
146,Thứ 6,27/03/2020,,,,Đặc biệt: 983 357 || Giải nhất: 256 531 746 058 || Giải nhì: 107 193 677 860 521 377 139 || Giải ba: 162 739 687 017 667 378 178 886 253,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-03-2020.html,27/03/2020
145,Thứ 4,25/03/2020,,,,Đặc biệt: 246 729 || Giải nhất: 580 282 613 779 || Giải nhì: 321 950 292 245 408 473 || Giải ba: 143 538 625 250 583 071 860 427 975,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-03-2020.html,25/03/2020
144,Thứ 2,23/03/2020,,,,Đặc biệt: 648 918 || Giải nhất: 467 073 636 124 || Giải nhì: 109 526 603 762 503 029 833 || Giải ba: 179 367 628 447 960 186 170 569 003,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-03-2020.html,23/03/2020
143,Thứ 6,20/03/2020,,,,Đặc biệt: 788 096 || Giải nhất: 186 530 267 256 || Giải nhì: 113 839 423 450 852 965 391 || Giải ba: 189 325 199 639 052 615 185 071 294,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-03-2020.html,20/03/2020
142,Thứ 4,18/03/2020,,,,Đặc biệt: 743 482 || Giải nhất: 106 832 082 833 990 || Giải nhì: 122 239 714 845 960 861 760 || Giải ba: 140 741 035 164 745 960 067 749 400,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-03-2020.html,18/03/2020
141,Thứ 2,16/03/2020,,,,Đặc biệt: 678 981 || Giải nhất: 159 875 899 425 || Giải nhì: 234 682 076 988 154 417 791 || Giải ba: 232 705 573 323 984 779 392 006 881,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-16-03-2020.html,16/03/2020
140,Thứ 6,13/03/2020,,,,Đặc biệt: 509 028 || Giải nhất: 726 246 451 058 || Giải nhì: 159 933 299 456 212 300 628 || Giải ba: 218 370 093 054 239 368 134 254 963,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-03-2020.html,13/03/2020
139,Thứ 4,11/03/2020,,,,Đặc biệt: 347 930 || Giải nhất: 328 865 679 095 || Giải nhì: 158 370 542 047 208 191 101 || Giải ba: 148 309 997 296 851 097 380 565 046,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-03-2020.html,11/03/2020
138,Thứ 2,09/03/2020,,,,Đặc biệt: 145 109 || Giải nhất: 924 677 064 390 || Giải nhì: 239 943 022 498 197 306 313 || Giải ba: 115 638 843 021 445 596 084 757 003,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-09-03-2020.html,09/03/2020
137,Thứ 6,06/03/2020,,,,Đặc biệt: 197 736 || Giải nhất: 784 798 914 638 || Giải nhì: 131 475 714 288 025 599 619 || Giải ba: 162 449 810 790 568 150 741 384 428,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-03-2020.html,06/03/2020
136,Thứ 4,04/03/2020,,,,Đặc biệt: 940 204 || Giải nhất: 086 610 327 230 || Giải nhì: 114 283 855 200 878 369 986 || Giải ba: 132 933 874 645 027 436 425 193 261,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-03-2020.html,04/03/2020
135,Thứ 2,02/03/2020,,,,Đặc biệt: 323 895 || Giải nhất: 111 787 062 745 864 || Giải nhì: 549 796 948 660 307 776 || Giải ba: 194 370 893 322 965 068 446 289 470,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-02-03-2020.html,02/03/2020
134,Thứ 6,28/02/2020,,,,Đặc biệt: 512 626 || Giải nhất: 761 866 357 855 || Giải nhì: 107 564 855 571 957 163 741 || Giải ba: 153 610 199 014 625 670 572 288 497,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-28-02-2020.html,28/02/2020
133,Thứ 4,26/02/2020,,,,Đặc biệt: 054 157 || Giải nhất: 046 041 236 152 || Giải nhì: 134 575 485 406 764 556 802 || Giải ba: 188 430 341 738 790 750 839 182 367,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-26-02-2020.html,26/02/2020
132,Thứ 2,24/02/2020,,,,Đặc biệt: 081 350 || Giải nhất: 121 560 458 068 250 || Giải nhì: 146 573 460 652 170 636 912 || Giải ba: 202 646 072 769 071 757 376 412 198,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-24-02-2020.html,24/02/2020
131,Thứ 6,21/02/2020,,,,Đặc biệt: 361 281 || Giải nhất: 715 795 509 691 || Giải nhì: 290 985 946 542 366 993 || Giải ba: 126 025 489 983 851 022 799 400 567,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-21-02-2020.html,21/02/2020
130,Thứ 4,19/02/2020,,,,Đặc biệt: 325 957 || Giải nhất: 497 877 083 158 || Giải nhì: 120 471 011 684 026 460 951 || Giải ba: 139 082 819 962 760 381 313 551 542,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-19-02-2020.html,19/02/2020
129,Thứ 2,17/02/2020,,,,Đặc biệt: 539 259 || Giải nhất: 720 870 190 019 || Giải nhì: 116 144 103 356 236 849 016 || Giải ba: 220 059 293 390 755 102 397 666 423,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-17-02-2020.html,17/02/2020
128,Thứ 6,14/02/2020,,,,Đặc biệt: 551 579 || Giải nhất: 685 806 896 960 || Giải nhì: 166 113 433 459 217 947 040 || Giải ba: 136 637 689 847 849 464 433 171 754,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-14-02-2020.html,14/02/2020
127,Thứ 4,12/02/2020,,,,Đặc biệt: 163 546 || Giải nhất: 048 681 839 939 || Giải nhì: 175 816 316 133 672 473 646 || Giải ba: 195 640 973 963 717 584 772 626 963,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-12-02-2020.html,12/02/2020
126,Thứ 2,10/02/2020,,,,Đặc biệt: 023 862 || Giải nhất: 563 687 570 922 || Giải nhì: 169 914 982 329 149 250 250 || Giải ba: 177 043 721 322 938 408 521 585 882,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-10-02-2020.html,10/02/2020
125,Thứ 6,07/02/2020,,,,Đặc biệt: 824 521 || Giải nhất: 354 291 853 215 || Giải nhì: 102 256 019 016 510 291 524 || Giải ba: 188 379 180 967 062 338 947 199 206,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-07-02-2020.html,07/02/2020
124,Thứ 4,05/02/2020,,,,Đặc biệt: 341 057 || Giải nhất: 080 906 124 489 || Giải nhì: 140 545 439 329 409 466 099 || Giải ba: 155 243 270 623 804 616 365 088 813,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-05-02-2020.html,05/02/2020
123,Thứ 2,03/02/2020,,,,Đặc biệt: 518 309 || Giải nhất: 142 511 091 501 487 || Giải nhì: 242 720 517 339 759 350 634 || Giải ba: 213 481 200 149 556 811 866 964 696,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-03-02-2020.html,03/02/2020
122,Thứ 6,31/01/2020,,,,Đặc biệt: 965 868 || Giải nhất: 139 278 058 252 647 || Giải nhì: 139 362 527 147 075 541 001 || Giải ba: 233 888 725 825 509 595 844 092 062,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-31-01-2020.html,31/01/2020
121,Thứ 4,29/01/2020,,,,Đặc biệt: 321 522 || Giải nhất: 541 432 652 238 || Giải nhì: 287 351 527 344 885 934 || Giải ba: 206 162 354 894 566 593 572 759 280,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-01-2020.html,29/01/2020
120,Thứ 2,27/01/2020,,,,Đặc biệt: 325 026 || Giải nhất: 111 958 271 873 522 || Giải nhì: 227 691 529 506 275 390 020 || Giải ba: 154 809 924 759 383 495 760 108 937,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-01-2020.html,27/01/2020
119,Thứ 4,22/01/2020,,,,Đặc biệt: 305 384 || Giải nhất: 320 920 903 394 || Giải nhì: 135 025 056 519 117 861 462 || Giải ba: 238 161 282 158 518 527 368 676 979,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-22-01-2020.html,22/01/2020
118,Thứ 2,20/01/2020,,,,Đặc biệt: 241 623 || Giải nhất: 149 714 645 832 300 || Giải nhì: 156 630 510 947 791 311 180 || Giải ba: 206 801 518 526 336 160 714 647 217,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-01-2020.html,20/01/2020
117,Thứ 6,17/01/2020,,,,Đặc biệt: 324 547 || Giải nhất: 353 540 173 917 || Giải nhì: 146 356 660 144 307 533 253 || Giải ba: 217 396 350 051 016 013 897 507 175,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-17-01-2020.html,17/01/2020
116,Thứ 4,15/01/2020,,,,Đặc biệt: 104 143 101 || Giải nhất: 590 442 307 747 || Giải nhì: 119 411 237 336 955 779 224 || Giải ba: 167 674 066 454 411 457 164 670 520,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-01-2020.html,15/01/2020
115,Thứ 2,13/01/2020,,,,Đặc biệt: 694 954 || Giải nhất: 933 490 762 689 || Giải nhì: 202 008 531 792 175 453 045 || Giải ba: 245 167 596 030 357 396 889 930 080,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-01-2020.html,13/01/2020
114,Thứ 6,10/01/2020,,,,Đặc biệt: 341 743 || Giải nhất: 849 403 362 155 || Giải nhì: 106 820 568 699 692 931 449 || Giải ba: 198 511 329 788 477 089 705 336 343,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-10-01-2020.html,10/01/2020
113,Thứ 4,08/01/2020,,,,Đặc biệt: 780 925 || Giải nhất: 123 056 757 411 040 || Giải nhì: 131 451 380 315 236 669 206 || Giải ba: 193 573 573 780 578 120 667 366 719,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-01-2020.html,08/01/2020
112,Thứ 2,06/01/2020,,,,Đặc biệt: 932 452 || Giải nhất: 746 184 932 478 || Giải nhì: 225 268 953 343 993 073 927 || Giải ba: 187 423 803 660 271 577 783 925 787,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-01-2020.html,06/01/2020
111,Thứ 6,03/01/2020,,,,Đặc biệt: 860 208 || Giải nhất: 240 210 296 048 || Giải nhì: 727 870 040 059 059 627 || Giải ba: 102 852 720 076 966 837 588 980 774,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-03-01-2020.html,03/01/2020
110,Thứ 4,01/01/2020,,,,Đặc biệt: 144 558 || Giải nhất: 144 176 073 070 || Giải nhì: 148 608 100 439 046 894 116 || Giải ba: 130 861 365 380 117 335 199 330 204,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-01-2020.html,01/01/2020
109,Thứ 2,30/12/2019,,,,Đặc biệt: 055 526 || Giải nhất: 852 173 682 210 || Giải nhì: 185 158 871 870 330 273 074 || Giải ba: 156 812 851 929 574 293 329 248 594,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-30-12-2019.html,30/12/2019
108,Thứ 6,27/12/2019,,,,Đặc biệt: 386 802 || Giải nhất: 646 195 181 001 || Giải nhì: 131 131 464 052 373 372 617 || Giải ba: 200 966 499 265 059 279 523 597 761,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-12-2019.html,27/12/2019
107,Thứ 4,25/12/2019,,,,Đặc biệt: 838 193 || Giải nhất: 116 131 255 257 419 || Giải nhì: 114 779 600 537 964 344 320 || Giải ba: 140 949 319 329 500 218 929 365 666,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-12-2019.html,25/12/2019
106,Thứ 2,23/12/2019,,,,Đặc biệt: 158 508 || Giải nhất: 383 429 063 800 || Giải nhì: 130 795 290 413 110 346 778 || Giải ba: 137 430 621 163 793 349 376 788 806,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-12-2019.html,23/12/2019
105,Thứ 6,20/12/2019,,,,Đặc biệt: 430 978 || Giải nhất: 672 459 599 052 || Giải nhì: 152 552 395 254 349 603 683 || Giải ba: 196 033 643 790 367 066 141 333 056,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-12-2019.html,20/12/2019
