Ky,Ngay,Time,Main,Special,DisplayLines,Label,SourceUrl,SourceDate
331,02/09/2018,,"10,12,13,22,26,40",,10 12 13 22 26 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-02-09-2018.html,02/09/2018
330,31/08/2018,,"11,19,30,36,38,40",,11 19 30 36 38 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-31-08-2018.html,31/08/2018
329,29/08/2018,,"16,17,24,28,30,36",,16 17 24 28 30 36,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-29-08-2018.html,29/08/2018
328,26/08/2018,,"1,3,11,12,22,36",,01 03 11 12 22 36,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-26-08-2018.html,26/08/2018
327,24/08/2018,,"3,22,25,29,33,40",,03 22 25 29 33 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-24-08-2018.html,24/08/2018
326,22/08/2018,,"15,17,18,33,34,44",,15 17 18 33 34 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-22-08-2018.html,22/08/2018
325,19/08/2018,,"16,18,28,36,37,45",,16 18 28 36 37 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-19-08-2018.html,19/08/2018
324,17/08/2018,,"3,8,22,28,33,42",,03 08 22 28 33 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-17-08-2018.html,17/08/2018
323,15/08/2018,,"12,24,25,33,40,44",,12 24 25 33 40 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-15-08-2018.html,15/08/2018
322,12/08/2018,,"5,16,17,28,31,38",,05 16 17 28 31 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-12-08-2018.html,12/08/2018
321,10/08/2018,,"18,22,24,29,41,45",,18 22 24 29 41 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-10-08-2018.html,10/08/2018
320,08/08/2018,,"19,34,37,39,41,44",,19 34 37 39 41 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-08-08-2018.html,08/08/2018
319,05/08/2018,,"7,10,18,31,39,43",,07 10 18 31 39 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-05-08-2018.html,05/08/2018
318,03/08/2018,,"3,8,10,24,27,28",,03 08 10 24 27 28,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-03-08-2018.html,03/08/2018
317,01/08/2018,,"5,6,29,30,37,38",,05 06 29 30 37 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-01-08-2018.html,01/08/2018
316,29/07/2018,,"26,31,32,37,43,45",,26 31 32 37 43 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-29-07-2018.html,29/07/2018
315,27/07/2018,,"2,21,32,37,38,42",,02 21 32 37 38 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-27-07-2018.html,27/07/2018
314,25/07/2018,,"9,16,18,38,41,45",,09 16 18 38 41 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-25-07-2018.html,25/07/2018
313,22/07/2018,,"8,9,24,27,40,45",,08 09 24 27 40 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-22-07-2018.html,22/07/2018
312,20/07/2018,,"13,14,16,19,20,23",,13 14 16 19 20 23,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-20-07-2018.html,20/07/2018
311,18/07/2018,,"8,10,14,19,26,34",,08 10 14 19 26 34,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-18-07-2018.html,18/07/2018
310,15/07/2018,,"7,15,20,29,31,38",,07 15 20 29 31 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-15-07-2018.html,15/07/2018
309,13/07/2018,,"3,8,9,25,27,28",,03 08 09 25 27 28,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-13-07-2018.html,13/07/2018
308,11/07/2018,,"12,26,28,29,39,43",,12 26 28 29 39 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-11-07-2018.html,11/07/2018
307,08/07/2018,,"2,7,8,10,28,44",,02 07 08 10 28 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-08-07-2018.html,08/07/2018
306,06/07/2018,,"22,26,33,34,38,42",,22 26 33 34 38 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-06-07-2018.html,06/07/2018
305,04/07/2018,,"2,3,27,28,34,43",,02 03 27 28 34 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-04-07-2018.html,04/07/2018
304,01/07/2018,,"4,7,15,28,34,37",,04 07 15 28 34 37,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-01-07-2018.html,01/07/2018
303,29/06/2018,,"6,18,22,24,36,39",,06 18 22 24 36 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-29-06-2018.html,29/06/2018
302,27/06/2018,,"25,27,29,33,37,38",,25 27 29 33 37 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-27-06-2018.html,27/06/2018
301,24/06/2018,,"6,8,23,32,33,41",,06 08 23 32 33 41,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-24-06-2018.html,24/06/2018
300,22/06/2018,,"15,19,20,26,34,39",,15 19 20 26 34 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-22-06-2018.html,22/06/2018
299,20/06/2018,,"2,18,22,30,32,43",,02 18 22 30 32 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-20-06-2018.html,20/06/2018
298,17/06/2018,,"3,5,6,7,34,40",,03 05 06 07 34 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-17-06-2018.html,17/06/2018
297,15/06/2018,,"8,11,13,23,24,28",,08 11 13 23 24 28,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-15-06-2018.html,15/06/2018
296,13/06/2018,,"2,4,17,24,31,40",,02 04 17 24 31 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-13-06-2018.html,13/06/2018
295,10/06/2018,,"22,25,35,36,38,39",,22 25 35 36 38 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-10-06-2018.html,10/06/2018
294,08/06/2018,,"4,13,32,35,40,42",,04 13 32 35 40 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-08-06-2018.html,08/06/2018
293,06/06/2018,,"6,20,22,26,43,44",,06 20 22 26 43 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-06-06-2018.html,06/06/2018
292,03/06/2018,,"18,20,24,40,42,45",,18 20 24 40 42 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-03-06-2018.html,03/06/2018
291,01/06/2018,,"6,14,19,38,43,44",,06 14 19 38 43 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-01-06-2018.html,01/06/2018
290,30/05/2018,,"2,17,19,27,31,36",,02 17 19 27 31 36,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-30-05-2018.html,30/05/2018
289,27/05/2018,,"5,9,17,18,19,22",,05 09 17 18 19 22,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-27-05-2018.html,27/05/2018
288,25/05/2018,,"5,14,22,26,29,39",,05 14 22 26 29 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-25-05-2018.html,25/05/2018
287,23/05/2018,,"13,16,25,34,37,41",,13 16 25 34 37 41,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-23-05-2018.html,23/05/2018
286,20/05/2018,,"18,19,25,26,29,39",,18 19 25 26 29 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-20-05-2018.html,20/05/2018
285,18/05/2018,,"3,18,24,29,30,35",,03 18 24 29 30 35,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-18-05-2018.html,18/05/2018
284,16/05/2018,,"10,21,23,25,35,38",,10 21 23 25 35 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-16-05-2018.html,16/05/2018
283,13/05/2018,,"6,11,16,18,27,41",,06 11 16 18 27 41,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-13-05-2018.html,13/05/2018
282,11/05/2018,,"10,11,26,29,33,38",,10 11 26 29 33 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-11-05-2018.html,11/05/2018
281,09/05/2018,,"9,15,20,30,31,33",,09 15 20 30 31 33,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-09-05-2018.html,09/05/2018
280,06/05/2018,,"11,26,28,34,36,37",,11 26 28 34 36 37,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-06-05-2018.html,06/05/2018
279,04/05/2018,,"9,18,25,26,27,29",,09 18 25 26 27 29,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-04-05-2018.html,04/05/2018
278,02/05/2018,,"10,11,22,29,37,40",,10 11 22 29 37 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-02-05-2018.html,02/05/2018
277,29/04/2018,,"3,10,22,23,25,43",,03 10 22 23 25 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-29-04-2018.html,29/04/2018
276,27/04/2018,,"10,20,24,27,28,29",,10 20 24 27 28 29,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-27-04-2018.html,27/04/2018
275,25/04/2018,,"4,15,17,23,29,43",,04 15 17 23 29 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-25-04-2018.html,25/04/2018
274,22/04/2018,,"6,7,22,32,36,39",,06 07 22 32 36 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-22-04-2018.html,22/04/2018
273,20/04/2018,,"6,9,14,30,33,42",,06 09 14 30 33 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-20-04-2018.html,20/04/2018
272,18/04/2018,,"6,16,28,29,39,44",,06 16 28 29 39 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-18-04-2018.html,18/04/2018
271,15/04/2018,,"3,9,13,20,30,34",,03 09 13 20 30 34,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-15-04-2018.html,15/04/2018
270,13/04/2018,,"11,22,24,33,38,43",,11 22 24 33 38 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-13-04-2018.html,13/04/2018
269,11/04/2018,,"7,20,23,25,26,39",,07 20 23 25 26 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-11-04-2018.html,11/04/2018
268,08/04/2018,,"2,5,11,16,30,34",,02 05 11 16 30 34,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-08-04-2018.html,08/04/2018
267,06/04/2018,,"1,7,8,9,36,40",,01 07 08 09 36 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-06-04-2018.html,06/04/2018
266,04/04/2018,,"2,3,6,16,41,44",,02 03 06 16 41 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-04-04-2018.html,04/04/2018
265,01/04/2018,,"4,12,24,33,39,43",,04 12 24 33 39 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-01-04-2018.html,01/04/2018
264,30/03/2018,,"7,11,18,28,34,43",,07 11 18 28 34 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-30-03-2018.html,30/03/2018
263,28/03/2018,,"12,18,31,34,35,42",,12 18 31 34 35 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-28-03-2018.html,28/03/2018
262,25/03/2018,,"4,10,13,22,38,42",,04 10 13 22 38 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-25-03-2018.html,25/03/2018
261,23/03/2018,,"3,6,12,22,26,35",,03 06 12 22 26 35,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-23-03-2018.html,23/03/2018
260,21/03/2018,,"6,19,38,40,41,44",,06 19 38 40 41 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-21-03-2018.html,21/03/2018
259,18/03/2018,,"14,21,24,28,31,40",,14 21 24 28 31 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-18-03-2018.html,18/03/2018
258,16/03/2018,,"6,8,13,17,20,34",,06 08 13 17 20 34,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-16-03-2018.html,16/03/2018
257,14/03/2018,,"12,21,23,27,31,34",,12 21 23 27 31 34,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-14-03-2018.html,14/03/2018
256,11/03/2018,,"1,14,19,26,41,42",,01 14 19 26 41 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-11-03-2018.html,11/03/2018
255,09/03/2018,,"5,10,13,19,25,44",,05 10 13 19 25 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-09-03-2018.html,09/03/2018
254,07/03/2018,,"8,19,25,31,37,40",,08 19 25 31 37 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-07-03-2018.html,07/03/2018
253,04/03/2018,,"4,11,19,25,32,40",,04 11 19 25 32 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-04-03-2018.html,04/03/2018
252,02/03/2018,,"3,7,15,27,41,45",,03 07 15 27 41 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-02-03-2018.html,02/03/2018
251,28/02/2018,,"17,19,21,23,36,40",,17 19 21 23 36 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-28-02-2018.html,28/02/2018
250,25/02/2018,,"8,10,12,29,30,42",,08 10 12 29 30 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-25-02-2018.html,25/02/2018
249,23/02/2018,,"5,16,19,23,29,37",,05 16 19 23 29 37,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-23-02-2018.html,23/02/2018
248,21/02/2018,,"18,23,24,26,29,33",,18 23 24 26 29 33,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-21-02-2018.html,21/02/2018
247,18/02/2018,,"1,5,14,16,36,38",,01 05 14 16 36 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-18-02-2018.html,18/02/2018
246,14/02/2018,,"12,31,32,34,35,43",,12 31 32 34 35 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-14-02-2018.html,14/02/2018
245,11/02/2018,,"5,19,27,32,41,45",,05 19 27 32 41 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-11-02-2018.html,11/02/2018
244,09/02/2018,,"2,10,14,19,23,37",,02 10 14 19 23 37,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-09-02-2018.html,09/02/2018
243,07/02/2018,,"5,7,18,26,30,36",,05 07 18 26 30 36,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-07-02-2018.html,07/02/2018
242,04/02/2018,,"1,5,13,27,40,45",,01 05 13 27 40 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-04-02-2018.html,04/02/2018
241,02/02/2018,,"2,7,14,28,42,45",,02 07 14 28 42 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-02-02-2018.html,02/02/2018
240,31/01/2018,,"4,7,9,10,30,40",,04 07 09 10 30 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-31-01-2018.html,31/01/2018
239,28/01/2018,,"12,26,27,33,36,37",,12 26 27 33 36 37,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-28-01-2018.html,28/01/2018
238,26/01/2018,,"1,9,18,28,36,44",,01 09 18 28 36 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-26-01-2018.html,26/01/2018
237,24/01/2018,,"5,6,24,33,42,45",,05 06 24 33 42 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-24-01-2018.html,24/01/2018
236,21/01/2018,,"1,10,11,24,32,37",,01 10 11 24 32 37,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-21-01-2018.html,21/01/2018
235,19/01/2018,,"2,4,27,28,31,36",,02 04 27 28 31 36,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-19-01-2018.html,19/01/2018
234,17/01/2018,,"9,10,12,22,27,41",,09 10 12 22 27 41,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-17-01-2018.html,17/01/2018
233,14/01/2018,,"1,6,10,29,32,41",,01 06 10 29 32 41,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-14-01-2018.html,14/01/2018
232,12/01/2018,,"4,8,17,23,27,34",,04 08 17 23 27 34,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-12-01-2018.html,12/01/2018
231,10/01/2018,,"6,18,21,22,37,45",,06 18 21 22 37 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-10-01-2018.html,10/01/2018
230,07/01/2018,,"4,6,11,13,24,31",,04 06 11 13 24 31,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-07-01-2018.html,07/01/2018
229,05/01/2018,,"19,30,34,38,42,44",,19 30 34 38 42 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-05-01-2018.html,05/01/2018
228,03/01/2018,,"8,14,19,30,33,35",,08 14 19 30 33 35,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-03-01-2018.html,03/01/2018
227,31/12/2017,,"3,13,14,26,30,34",,03 13 14 26 30 34,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-31-12-2017.html,31/12/2017
226,29/12/2017,,"2,8,17,20,29,39",,02 08 17 20 29 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-29-12-2017.html,29/12/2017
225,24/12/2017,,"1,5,9,14,30,31",,01 05 09 14 30 31,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-24-12-2017.html,24/12/2017
224,22/12/2017,,"9,13,17,22,26,33",,09 13 17 22 26 33,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-22-12-2017.html,22/12/2017
223,20/12/2017,,"3,8,25,37,40,42",,03 08 25 37 40 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-20-12-2017.html,20/12/2017
222,17/12/2017,,"4,7,16,27,40,41",,04 07 16 27 40 41,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-17-12-2017.html,17/12/2017
221,15/12/2017,,"13,14,17,24,28,43",,13 14 17 24 28 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-15-12-2017.html,15/12/2017
220,13/12/2017,,"4,7,19,24,32,38",,04 07 19 24 32 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-13-12-2017.html,13/12/2017
219,10/12/2017,,"27,36,39,43,44,45",,27 36 39 43 44 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-10-12-2017.html,10/12/2017
218,08/12/2017,,"2,11,15,32,40,44",,02 11 15 32 40 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-08-12-2017.html,08/12/2017
217,06/12/2017,,"3,7,29,31,34,43",,03 07 29 31 34 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-06-12-2017.html,06/12/2017
216,03/12/2017,,"8,9,15,18,27,30",,08 09 15 18 27 30,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-03-12-2017.html,03/12/2017
215,01/12/2017,,"10,19,30,35,39,45",,10 19 30 35 39 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-01-12-2017.html,01/12/2017
214,29/11/2017,,"19,23,26,37,38,41",,19 23 26 37 38 41,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-29-11-2017.html,29/11/2017
213,26/11/2017,,"4,12,17,19,23,34",,04 12 17 19 23 34,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-26-11-2017.html,26/11/2017
212,24/11/2017,,"14,24,32,34,36,45",,14 24 32 34 36 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-24-11-2017.html,24/11/2017
211,22/11/2017,,"5,6,9,23,27,35",,05 06 09 23 27 35,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-22-11-2017.html,22/11/2017
210,19/11/2017,,"14,20,30,33,41,43",,14 20 30 33 41 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-19-11-2017.html,19/11/2017
209,17/11/2017,,"11,13,18,19,31,45",,11 13 18 19 31 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-17-11-2017.html,17/11/2017
208,15/11/2017,,"1,9,15,27,33,43",,01 09 15 27 33 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-15-11-2017.html,15/11/2017
207,12/11/2017,,"22,26,37,40,42,44",,22 26 37 40 42 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-12-11-2017.html,12/11/2017
206,10/11/2017,,"1,4,19,21,24,35",,01 04 19 21 24 35,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-10-11-2017.html,10/11/2017
205,08/11/2017,,"1,18,23,24,40,41",,01 18 23 24 40 41,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-08-11-2017.html,08/11/2017
204,05/11/2017,,"3,17,38,39,41,44",,03 17 38 39 41 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-05-11-2017.html,05/11/2017
203,03/11/2017,,"7,17,20,22,29,44",,07 17 20 22 29 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-03-11-2017.html,03/11/2017
202,01/11/2017,,"4,12,25,39,42,44",,04 12 25 39 42 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-01-11-2017.html,01/11/2017
201,29/10/2017,,"1,5,28,31,44,45",,01 05 28 31 44 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-29-10-2017.html,29/10/2017
200,27/10/2017,,"4,10,13,21,22,38",,04 10 13 21 22 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-27-10-2017.html,27/10/2017
199,25/10/2017,,"12,17,23,25,34,38",,12 17 23 25 34 38,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-25-10-2017.html,25/10/2017
198,22/10/2017,,"8,14,16,17,31,42",,08 14 16 17 31 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-22-10-2017.html,22/10/2017
197,20/10/2017,,"2,18,25,33,36,42",,02 18 25 33 36 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-20-10-2017.html,20/10/2017
196,18/10/2017,,"16,24,32,36,37,40",,16 24 32 36 37 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-18-10-2017.html,18/10/2017
195,15/10/2017,,"2,9,14,21,35,40",,02 09 14 21 35 40,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-15-10-2017.html,15/10/2017
194,13/10/2017,,"10,13,20,21,25,36",,10 13 20 21 25 36,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-13-10-2017.html,13/10/2017
193,11/10/2017,,"4,11,14,15,19,26",,04 11 14 15 19 26,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-11-10-2017.html,11/10/2017
192,08/10/2017,,"8,16,24,27,35,39",,08 16 24 27 35 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-08-10-2017.html,08/10/2017
191,06/10/2017,,"4,6,18,20,30,45",,04 06 18 20 30 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-06-10-2017.html,06/10/2017
190,04/10/2017,,"4,5,9,19,37,44",,04 05 09 19 37 44,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-04-10-2017.html,04/10/2017
189,01/10/2017,,"8,23,27,36,37,43",,08 23 27 36 37 43,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-01-10-2017.html,01/10/2017
188,29/09/2017,,"23,28,30,35,37,42",,23 28 30 35 37 42,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-29-09-2017.html,29/09/2017
187,27/09/2017,,"10,19,33,34,35,45",,10 19 33 34 35 45,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-27-09-2017.html,27/09/2017
186,24/09/2017,,"4,10,11,31,36,39",,04 10 11 31 36 39,Mega_6/45,https://www.minhchinh.com/xs-mega-645-ket-qua-mega-645-ngay-24-09-2017.html,24/09/2017
